timestamp,binId,fillLevel
2026-09-14T18:00:00+07:00,BIN03,43
2026-09-14T18:00:00+07:00,BIN04,96
2026-09-14T19:00:00+07:00,BIN01,59
2026-09-14T19:00:00+07:00,BIN02,46
2026-09-14T19:00:00+07:00,BIN03,45
2026-09-14T19:00:00+07:00,BIN04,13
2026-09-14T20:00:00+07:00,BIN01,8
2026-09-14T20:00:00+07:00,BIN02,48
2026-09-14T20:00:00+07:00,BIN03,48
2026-09-14T20:00:00+07:00,BIN04,13
2026-09-14T21:00:00+07:00,BIN01,9
2026-09-14T21:00:00+07:00,BIN02,12
2026-09-14T21:00:00+07:00,BIN03,50
2026-09-14T21:00:00+07:00,BIN04,13
2026-09-14T22:00:00+07:00,BIN01,10
2026-09-14T22:00:00+07:00,BIN02,13
2026-09-14T22:00:00+07:00,BIN03,50
2026-09-14T22:00:00+07:00,BIN04,13
2026-09-14T23:00:00+07:00,BIN01,10
2026-09-14T23:00:00+07:00,BIN02,14
2026-09-14T23:00:00+07:00,BIN03,50
2026-09-14T23:00:00+07:00,BIN04,13
2026-09-15T00:00:00+07:00,BIN01,10
2026-09-15T00:00:00+07:00,BIN02,14
2026-09-15T00:00:00+07:00,BIN03,50
2026-09-15T00:00:00+07:00,BIN04,14
2026-09-15T01:00:00+07:00,BIN01,10
2026-09-15T01:00:00+07:00,BIN02,15
2026-09-15T01:00:00+07:00,BIN03,50
2026-09-15T01:00:00+07:00,BIN04,14
2026-09-15T02:00:00+07:00,BIN01,10
2026-09-15T02:00:00+07:00,BIN02,16
2026-09-15T02:00:00+07:00,BIN03,50
2026-09-15T02:00:00+07:00,BIN04,14
2026-09-15T03:00:00+07:00,BIN01,11
2026-09-15T03:00:00+07:00,BIN02,16
2026-09-15T03:00:00+07:00,BIN03,50
2026-09-15T03:00:00+07:00,BIN04,15
2026-09-15T04:00:00+07:00,BIN01,11
2026-09-15T04:00:00+07:00,BIN02,16
2026-09-15T04:00:00+07:00,BIN03,50
2026-09-15T04:00:00+07:00,BIN04,15
2026-09-15T05:00:00+07:00,BIN01,11
2026-09-15T05:00:00+07:00,BIN02,16
2026-09-15T05:00:00+07:00,BIN03,50
2026-09-15T05:00:00+07:00,BIN04,16
2026-09-15T06:00:00+07:00,BIN01,11
2026-09-15T06:00:00+07:00,BIN02,17
2026-09-15T06:00:00+07:00,BIN03,53
2026-09-15T06:00:00+07:00,BIN04,17
2026-09-15T07:00:00+07:00,BIN01,11
2026-09-15T07:00:00+07:00,BIN02,22
2026-09-15T07:00:00+07:00,BIN03,54
2026-09-15T07:00:00+07:00,BIN04,18
2026-09-15T08:00:00+07:00,BIN01,14
2026-09-15T08:00:00+07:00,BIN02,24
2026-09-15T08:00:00+07:00,BIN03,56
2026-09-15T08:00:00+07:00,BIN04,26
2026-09-15T09:00:00+07:00,BIN01,17
2026-09-15T09:00:00+07:00,BIN02,28
2026-09-15T09:00:00+07:00,BIN03,58
2026-09-15T09:00:00+07:00,BIN04,33
2026-09-15T10:00:00+07:00,BIN01,21
2026-09-15T10:00:00+07:00,BIN02,31
2026-09-15T10:00:00+07:00,BIN03,59
2026-09-15T10:00:00+07:00,BIN04,43
2026-09-15T11:00:00+07:00,BIN01,23
2026-09-15T11:00:00+07:00,BIN02,42
2026-09-15T11:00:00+07:00,BIN03,60
2026-09-15T11:00:00+07:00,BIN04,12
2026-09-15T12:00:00+07:00,BIN01,26
2026-09-15T12:00:00+07:00,BIN02,55
2026-09-15T12:00:00+07:00,BIN03,63
2026-09-15T12:00:00+07:00,BIN04,20
2026-09-15T13:00:00+07:00,BIN01,29
2026-09-15T13:00:00+07:00,BIN02,63
2026-09-15T13:00:00+07:00,BIN03,62
2026-09-15T13:00:00+07:00,BIN04,30
2026-09-15T14:00:00+07:00,BIN01,33
2026-09-15T14:00:00+07:00,BIN02,71
2026-09-15T14:00:00+07:00,BIN03,62
2026-09-15T14:00:00+07:00,BIN04,39
2026-09-15T15:00:00+07:00,BIN01,39
2026-09-15T15:00:00+07:00,BIN02,9
2026-09-15T15:00:00+07:00,BIN03,62
2026-09-15T15:00:00+07:00,BIN04,49
2026-09-15T16:00:00+07:00,BIN01,45
2026-09-15T16:00:00+07:00,BIN02,11
2026-09-15T16:00:00+07:00,BIN03,62
2026-09-15T16:00:00+07:00,BIN04,55
2026-09-15T17:00:00+07:00,BIN01,45
2026-09-15T17:00:00+07:00,BIN02,84
2026-09-15T17:00:00+07:00,BIN03,62
2026-09-15T17:00:00+07:00,BIN04,97
